matchId;date;tournamentId;tournamentName;tournamentCategory;surface;tournamentCountry;roundId;result;resultStatusDesc;winnerId;winnerEntry;winnerSeed;winnerName;winnerCountry;loserId;loserEntry;loserSeed;loserName;loserCountry
1149578398;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-2;;800368370;DA;;Olga Danilovic;SRB;800261032;DA;31;Kristina Kucova;SVK
1149578399;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6(5) 6-2;;800474178;DA;;Yuki Naito;JPN;800309726;DA;10;Irina Maria Bara;ROU
1149578400;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-2;;800312553;DA;;Chloe Paquet;FRA;800329355;DA;;Gabriela Lee;ROU
1149578401;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-2;;800417244;DA;;Yue Yuan;CHN;800414512;DA;;Maja Chwalinska;POL
1149578402;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-3;;800288351;DA;25;Eugenie Bouchard;CAN;800295335;WC;;Abbie Myers;AUS
1149578403;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-2;;800307032;DA;11;Tereza Martincova;CZE;800246782;DA;;Tereza Mrdeza;CRO
1149578404;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-2;;800285807;DA;;Maryna Zanevska;BEL;800253422;DA;;Laura-Ioana Paar;ROU
1149578405;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-4;;800260848;DA;;Rebecca Marino;CAN;800337649;DA;;Jaqueline Cristian;ROU
1149578406;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-3;;800298332;DA;24;Viktoriya Tomova;BUL;800498271;WC;;Charlotte Kempenaers-Pocz;AUS
1149578407;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-1;;800459512;DA;12;Caty McNally;USA;800398033;DA;;Daria Snigur;UKR
1149578408;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6(4) 6-1;;800337472;DA;;Harmony Tan;FRA;800314821;DA;;Allie Kiick;USA
1149578409;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-2;;800312315;DA;;Marie Benoit;BEL;800366604;WC;;Seone Mendez;AUS
1149578410;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-1;;800368918;DA;18;Elisabetta Cocciaretto;ITA;800156750;DA;;Gabriela Ce;BRA
1149578411;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-3;;800296712;DA;13;Ysaline Bonaventure;BEL;800297205;DA;;Natalija Stevanovic;SRB
1149578412;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 7-5;;800310140;DA;;Antonia Lottner;GER;800257821;DA;;Elitsa Kostova;BUL
1149578413;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-3;;800237817;DA;;Giulia Gatto-Monticone;ITA;800285806;DA;;Valentina Ivakhnenko;RUS
1149578414;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-4;;800265981;DA;;Valeria Savinykh;RUS;800334516;DA;29;Natalia Vikhlyantseva;RUS
1149578415;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 4-6 6-2;;800158334;DA;14;Margarita Gasparyan;RUS;800267704;DA;;Martina Di Giuseppe;ITA
1149578416;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6(4) 7-6(4);;800341823;DA;;Mariam Bolkvadze;GEO;800387977;DA;;Karman Kaur Thandi;IND
1149578417;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;3-6 6-3 6-1;;800276036;DA;;Na Lae Han;KOR;800312952;DA;;Julia Grabher;AUT
1149578418;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-1;;800233267;DA;21;Tsvetana Pironkova;BUL;800309592;DA;;Kyoka Okamura;JPN
1149578419;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 5-7 6-2;;800342480;DA;15;Liudmila Samsonova;RUS;800371254;DA;;Leonie Kung;SUI
1149578420;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;4-6 6-3 7-5;;800287517;DA;;Robin Anderson;USA;800154215;DA;;Danielle Lao;USA
1149578421;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-4;;800280417;DA;;Lesley Pattinama Kerkhove;NED;800265957;DA;;Kurumi Nara;JPN
1149578422;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;2-6 6-2 6-2;;800269685;DA;30;Lesia Tsurenko;UKR;800401435;WC;;Ivana Popovic;AUS
1149578423;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-1;;800324874;DA;16;Maiar Sherif Ahmed Abdelaziz;EGY;800284289;DA;;Akiko Omae;JPN
1149578424;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-2;;800288857;DA;;Grace Min;USA;800323979;DA;;Harriet Dart;GBR
1149578425;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 7-6(6);;800279249;DA;;Daniela Seguel;CHI;800239889;DA;;Bibiane Schoofs;NED
1149578426;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;2-6 6-2 6-2;;800289247;DA;;Aleksandra Krunic;SRB;800237291;DA;19;Olga Govortsova;BLR
1149586294;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-4;;800374782;DA;1;Kaja Juvan;SLO;800329325;DA;;Anhelina Kalinina;UKR
1149586295;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 4-6 6-3;;800331519;DA;;Rebecca Sramkova;SVK;800338382;DA;26;Renata Zarazua;MEX
1149586296;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 7-5;;800253596;DA;;Jia-Jing Lu;CHN;800154823;DA;;Isabella Shinikova;BUL
1149586297;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;7-6(7) 2-6 6-1;;800357605;DA;;Francesca Jones;GBR;800330602;DA;;Jana Fett;CRO
1149586298;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;7-5 6-3;;800332378;DA;3;Greet Minnen;BEL;800278222;DA;;Veronica Cepede Royg;PAR
1149586299;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 2-6 6-3;;800215835;DA;;Varvara Lepchenko;USA;800158725;DA;;Ellen Perez;AUS
1149586300;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 6-2;;800331538;DA;;Ana Konjuh;CRO;800246765;DA;;Cagla Buyukakcay;TUR
1149586301;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;3-6 6-3 6-2;;800229227;DA;17;Sara Errani;ITA;800295357;DA;;Georgina Garcia-Perez;ESP
1149586302;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-4;;800468387;DA;;Whitney Osuigwe;USA;800406264;WC;;Olivia Gadecki;AUS
1149586303;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;7-6(6) 2-6 6-4;;800246052;DA;22;Mihaela Buzarnescu;ROU;800366141;DA;;Claire Liu;USA
1149586304;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 3-6 6-4;;800398047;DA;;Clara Burel;FRA;800336462;DA;6;Anna Kalinskaya;RUS
1149586305;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;7-6(4) 7-6(3);;800458531;DA;;Camila Osorio;COL;800498622;DA;;Hailey Baptiste;USA
1149586306;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 2-6 6-2;;800283374;DA;7;Timea Babos;HUN;800335985;DA;;Tessah Andrianjafitrimo;FRA
1149586307;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 6-3;;800351480;DA;20;Anna Karolina Schmiedlova;SVK;800397703;DA;;Chihiro Muramatsu;JPN
1149586308;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 6-4;;800314776;DA;;Mayo Hibi;JPN;800337456;DA;;Katharina Gerlach;GER
1149586309;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-3;;800402961;DA;;Kamilla Rakhimova;RUS;800283268;DA;23;Viktorija Golubic;SUI
1149586310;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 2-6 6-3;;800293363;DA;;Ankita Raina;IND;800342601;DA;9;Katarina Zavatska;UKR
1149586311;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 6-1;;800368370;DA;;Olga Danilovic;SRB;800298817;DA;;Sachia Vickery;USA
1149586312;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;7-6(3) 6-2;;800312553;DA;;Chloe Paquet;FRA;800474178;DA;;Yuki Naito;JPN
1149586313;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-4;;800417244;DA;;Yue Yuan;CHN;800288351;DA;25;Eugenie Bouchard;CAN
1149586314;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-3;;800285807;DA;;Maryna Zanevska;BEL;800307032;DA;11;Tereza Martincova;CZE
1149586315;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 7-6(7);;800260848;DA;;Rebecca Marino;CAN;800298332;DA;24;Viktoriya Tomova;BUL
1149586316;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-1 6-4;;800337472;DA;;Harmony Tan;FRA;800459512;DA;12;Caty McNally;USA
1149586317;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 7-6(2);;800368918;DA;18;Elisabetta Cocciaretto;ITA;800312315;DA;;Marie Benoit;BEL
1149586318;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-1 6-3;;800296712;DA;13;Ysaline Bonaventure;BEL;800310140;DA;;Antonia Lottner;GER
1149586319;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-4 7-6(8);;800265981;DA;;Valeria Savinykh;RUS;800237817;DA;;Giulia Gatto-Monticone;ITA
1149586320;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 7-6(3);;800158334;DA;14;Margarita Gasparyan;RUS;800341823;DA;;Mariam Bolkvadze;GEO
1149586321;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-0 3-6 6-1;;800233267;DA;21;Tsvetana Pironkova;BUL;800276036;DA;;Na Lae Han;KOR
1149586322;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-0 6-7(2) 6-3;;800342480;DA;15;Liudmila Samsonova;RUS;800287517;DA;;Robin Anderson;USA
1149586323;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 6-2;;800269685;DA;30;Lesia Tsurenko;UKR;800280417;DA;;Lesley Pattinama Kerkhove;NED
1149586324;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 2-6 6-1;;800324874;DA;16;Maiar Sherif Ahmed Abdelaziz;EGY;800288857;DA;;Grace Min;USA
1149586325;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 2-6 6-2;;800289247;DA;;Aleksandra Krunic;SRB;800279249;DA;;Daniela Seguel;CHI
1149586326;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-1 6-2;;800374782;DA;1;Kaja Juvan;SLO;800331519;DA;;Rebecca Sramkova;SVK
1149586327;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-0 6-1;;800357605;DA;;Francesca Jones;GBR;800253596;DA;;Jia-Jing Lu;CHN
1149586328;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-2 3-6 6-4;;800332378;DA;3;Greet Minnen;BEL;800215835;DA;;Varvara Lepchenko;USA
1149586329;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;3-6 6-2 6-4;;800229227;DA;17;Sara Errani;ITA;800331538;DA;;Ana Konjuh;CRO
1149586330;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;2-6 7-6(1) 6-2;;800468387;DA;;Whitney Osuigwe;USA;800246052;DA;22;Mihaela Buzarnescu;ROU
1149586331;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-4 6-3;;800398047;DA;;Clara Burel;FRA;800458531;DA;;Camila Osorio;COL
1149586332;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-2 6-7(5) 6-2;;800283374;DA;7;Timea Babos;HUN;800351480;DA;20;Anna Karolina Schmiedlova;SVK
1149586333;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-4 6-4;;800314776;DA;;Mayo Hibi;JPN;800402961;DA;;Kamilla Rakhimova;RUS
1149586334;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-2 3-6 6-1;;800368370;DA;;Olga Danilovic;SRB;800293363;DA;;Ankita Raina;IND
1149586335;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;7-6(3) 6-3;;800312553;DA;;Chloe Paquet;FRA;800417244;DA;;Yue Yuan;CHN
1149586336;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-4 7-6(9);;800260848;DA;;Rebecca Marino;CAN;800285807;DA;;Maryna Zanevska;BEL
1149586337;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-3 6-1;;800368918;DA;18;Elisabetta Cocciaretto;ITA;800337472;DA;;Harmony Tan;FRA
1149586338;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-4 7-5;;800265981;DA;;Valeria Savinykh;RUS;800296712;DA;13;Ysaline Bonaventure;BEL
1149586339;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-3 7-5;;800233267;DA;21;Tsvetana Pironkova;BUL;800158334;DA;14;Margarita Gasparyan;RUS
1149586340;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;7-6(1) 6-2;;800342480;DA;15;Liudmila Samsonova;RUS;800269685;DA;30;Lesia Tsurenko;UKR
1149586341;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;3;6-1 6-2;;800324874;DA;16;Maiar Sherif Ahmed Abdelaziz;EGY;800289247;DA;;Aleksandra Krunic;SRB
1149779290;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-0;;800158769;DA;1;Ashleigh Barty;AUS;800304099;DA;;Danka Kovinic;MNE
1149779291;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 7-5;;800289111;WC;;Daria Saville;AUS;800158783;DA;;Sara Sorribes Tormo;ESP
1149779292;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 2-6 6-2;;800311558;DA;;Barbora Krejcikova;CZE;800157837;DA;;Saisai Zheng;CHN
1149779293;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-4;;800158475;DA;29;Ekaterina Alexandrova;RUS;800279115;DA;;Martina Trevisan;ITA
1149779294;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-2;;800311890;DA;21;Anett Kontaveit;EST;800295699;DA;;Aliaksandra Sasnovich;BLR
1149779295;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6(4) 7-6(3);;800273987;DA;;Heather Watson;GBR;800270816;DA;;Kristyna Pliskova;CZE
1149779296;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-1;;800274729;DA;;Shelby Rogers;USA;800357605;Q;;Francesca Jones;GBR
1149779297;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 3-6 6-4;;800368370;Q;;Olga Danilovic;SRB;800262474;DA;16;Petra Martic;CRO
1149779298;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 4-6 6-1;;800316955;DA;11;Belinda Bencic;SUI;800304285;DA;;Lauren Davis;USA
1149779299;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-2;;800216697;DA;;Svetlana Kuznetsova;RUS;800215993;DA;;Barbora Strycova;CZE
1149779300;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-1;;800311256;DA;;Lin Zhu;CHN;800468387;Q;;Whitney Osuigwe;USA
1149779301;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-3;;800646817;DA;18;Elise Mertens;BEL;800400685;DA;;Leylah Fernandez;CAN
1149779302;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-2;;800342217;DA;25;Karolina Muchova;CZE;800322660;DA;;Jelena Ostapenko;LAT
1149779303;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;3-6 6-4 6-4;;800256282;DA;;Mona Barthel;GER;800368918;Q;;Elisabetta Cocciaretto;ITA
1149779304;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-1;;800157689;DA;;Danielle Collins;USA;800277254;DA;;Ana Bogdan;ROU
1149779305;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-2;;800277243;DA;6;Karolina Pliskova;CZE;800331402;DA;;Jasmine Paolini;ITA
1149779306;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-4;;800389759;DA;4;Sofia Kenin;USA;800341122;WC;;Maddison Inglis;AUS
1149779307;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-1;;800210255;DA;;Kaia Kanepi;EST;800652694;DA;;Anastasija Sevastova;LAT
1149779308;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-4;;800364659;DA;;Nadia Podoroska;ARG;800269316;DA;;Christina McHale;USA
1149779309;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;4-6 6-3 6-4;;800320917;DA;28;Donna Vekic;CRO;800305658;DA;;Yafan Wang;CHN
1149779310;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-3;;800308344;DA;22;Jennifer Brady;USA;800341405;DA;;Aliona Bolsova;ESP
1149779311;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-2;;800249049;DA;;Madison Brengle;USA;800257071;WC;;Arina Rodionova;AUS
1149779312;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 7-5;;800324874;Q;;Maiar Sherif Ahmed Abdelaziz;EGY;800312553;Q;;Chloe Paquet;FRA
1149779313;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;4-6 2-0 ret.;Retired;800374782;Q;;Kaja Juvan;SLO;800256993;DA;13;Johanna Konta;GBR
1149779314;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-4;;800290240;DA;;Jessica Pegula;USA;800241847;DA;12;Victoria Azarenka;BLR
1149779315;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-4;;800207432;WC;;Samantha Stosur;AUS;800341098;WC;;Destanee Aiava;AUS
1149779316;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;2-6 6-3 7-5;;800158493;DA;;Nao Hibino;JPN;800158716;WC;;Astra Sharma;AUS
1149779317;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 0-6 6-3;;800279647;DA;;Kristina Mladenovic;FRA;800311975;DA;20;Maria Sakkari;GRE
1149779318;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;4-6 6-2 6-3;;800302719;DA;26;Yulia Putintseva;KAZ;800277557;DA;;Sloane Stephens;USA
1149779319;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;4-6 6-3 6-4;;800303349;DA;;Alison Van Uytvanck;BEL;800398047;Q;;Clara Burel;FRA
1149779320;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-2;;800504325;DA;;Coco Gauff;USA;800328384;DA;;Jil Teichmann;SUI
1149779321;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 7-6(5);;800297028;DA;5;Elina Svitolina;UKR;800347062;DA;;Marie Bouzkova;CZE
1149779322;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 4-6 6-3;;800391859;DA;8;Bianca Andreescu;CAN;800246052;LL;;Mihaela Buzarnescu;ROU
1149779323;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-2;;800216062;DA;;Su-Wei Hsieh;TPE;800233267;Q;;Tsvetana Pironkova;BUL
1149779324;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-5 6-2;;800194969;DA;;Venus Williams;USA;800215186;DA;;Kirsten Flipkens;BEL
1149779325;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;2-6 6-4 6-4;;800229227;Q;;Sara Errani;ITA;800279562;DA;30;Qiang Wang;CHN
1149779326;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;2-6 7-5 7-5;;800338569;DA;19;Marketa Vondrousova;CZE;800300482;DA;;Rebecca Peterson;SWE
1149779327;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 7-6(9);;800260848;Q;;Rebecca Marino;CAN;800325685;WC;;Kimberly Birrell;AUS
1149779328;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-1;;800252545;DA;;Sorana Cirstea;ROU;800313793;DA;;Patricia Maria Tig;ROU
1149779329;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-4;;800266056;DA;9;Petra Kvitova;CZE;800332378;Q;;Greet Minnen;BEL
1149779330;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-4 6-0;;800157531;DA;14;Garbine Muguruza;ESP;800158334;LL;;Margarita Gasparyan;RUS
1149779331;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-7(4) 7-6(4) 7-5;;800342480;Q;;Liudmila Samsonova;RUS;800298538;DA;;Paula Badosa;ESP
1149779332;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 7-5;;800286372;DA;;Zarina Diyas;KAZ;800329955;DA;;Tamara Zidansek;SLO
1149779333;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-4;;800297265;DA;;Bernarda Pera;USA;800227588;DA;23;Angelique Kerber;GER
1149779334;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 3-6 6-4;;800292858;DA;27;Ons Jabeur;TUN;800222809;DA;;Andrea Petkovic;GER
1149779335;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6(2) 6-4;;800351480;LL;;Anna Karolina Schmiedlova;SVK;800314776;Q;;Mayo Hibi;JPN
1149779336;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6(6) 6-3;;800294820;DA;;Caroline Garcia;FRA;800257514;DA;;Polona Hercog;SLO
1149779337;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-2;;800357962;DA;3;Naomi Osaka;JPN;800257458;DA;;Anastasia Pavlyuchenkova;RUS
1149779338;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-0 6-4;;800342816;DA;7;Aryna Sabalenka;BLR;800330594;DA;;Viktoria Hruncakova;SVK
1149779339;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-4;;800332463;DA;;Daria Kasatkina;RUS;800327601;DA;;Katie Boulter;GBR
1149779340;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 4-6 7-6(7);;800246767;DA;;Alize Cornet;FRA;800265981;Q;;Valeria Savinykh;RUS
1149779341;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-0;;800447392;DA;;Ann Li;USA;800242696;DA;31;Shuai Zhang;CHN
1149779342;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-1;;800380392;DA;;Anastasia Potapova;RUS;800264727;DA;24;Alison Riske;USA
1149779343;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;7-6 6-4;;800283374;Q;;Timea Babos;HUN;800296712;LL;;Ysaline Bonaventure;BEL
1149779344;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-4;;800330694;DA;;Nina Stojanovic;SRB;800266692;DA;;Irina-Camelia Begu;ROU
1149779345;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-1;;800205424;DA;10;Serena Williams;USA;800231009;DA;;Laura Siegemund;GER
1149779346;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 6-3;;800375475;DA;15;Iga Swiatek;POL;800260520;DA;;Arantxa Rus;NED
1149779347;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-3 6-3;;800279260;DA;;Camila Giorgi;ITA;800225033;DA;;Yaroslava Shvedova;KAZ
1149779348;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-7(5) 6-2 6-4;;800332943;DA;;Fiona Ferro;FRA;800331464;DA;;Katerina Siniakova;CZE
1149779349;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;4-6 6-4 6-4;;800365863;DA;17;Elena Rybakina;KAZ;800210017;DA;;Vera Zvonareva;RUS
1149779350;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 7-6(5);;800331470;DA;32;Veronika Kudermetova;RUS;800405222;DA;;Marta Kostyuk;UKR
1149779351;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-1 3-6 7-6(7);;800392568;DA;;Varvara Gracheva;RUS;800336598;DA;;Anna Blinkova;RUS
1149779352;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-1;;800282821;DA;;Ajla Tomljanovic;AUS;800275736;DA;;Misaki Doi;JPN
1149779353;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;1;6-2 6-1;;800268124;DA;2;Simona Halep;ROU;800325686;WC;;Lizette Cabrera;AUS
1149804333;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-1 7-6(7);;800158769;DA;1;Ashleigh Barty;AUS;800289111;WC;;Daria Saville;AUS
1149804334;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-3 7-6(4);;800158475;DA;29;Ekaterina Alexandrova;RUS;800311558;DA;;Barbora Krejcikova;CZE
1149804335;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-7(5) 6-4 6-2;;800311890;DA;21;Anett Kontaveit;EST;800273987;DA;;Heather Watson;GBR
1149804336;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-3;;800274729;DA;;Shelby Rogers;USA;800368370;Q;;Olga Danilovic;SRB
1149804337;8/2/2021;1100183797;Australian Open;Grand Slam;Hard;Australia;2;7-5 2-6 6-4;;800316955;DA;11;Belinda Bencic;SUI;800216697;DA;;Svetlana Kuznetsova;RUS
